8,Merheg Marun Juan Samy,Si
8,Paredes Aguirre Myriam Alicia,Si
8,Suárez Mira Olga Lucía,No
8,Tamayo Tamayo Fernando Eustacio,No
8,Casado de López Arleth Patricia,Si
8,Delgado Ruiz Édinson,Si
8,Durán Barrera Jaime Enrique,Si
8,García Turbay Lidio,Si
8,Santos Marín Guillermo Antonio,Si
8,Villalba Mosquera Rodrigo,Si
8,Correa Jiménez Antonio José,No
8,García Romero Teresita,Si
8,Guerra Sotto Julio Miguel,Si
8,Motoa Solarte Carlos Fernando,Si
8,Name Iván Leonidas ,Si
8,Vega Quiroz Doris Clemencia,No
8,Andrade Casamá Luis Evelis,Si
8,Castilla Salazar Jesús Alberto,Si
8,Cepeda Castro Iván,Si
8,Niño Avendaño Senén Segundo,Si
8,López Hernández Claudia Nayibe,Si
8,Navarro Wolff Antonio José ,Si
8,Ospina Gómez Jorge Iván,Si
8,Prieto Riveros Jorge Eliécer,Si
8,Galán Pachón Carlos Fernando ,Si
8,Martínez Rosales Rosmery,Si
8,Varón Cotrino Germán,No
8,Alvarez Montenegro Javier Tato,Si
8,Cristo Bustos Andrés,Si
8,Fernández Alcocer Mario Alberto ,Si
8,Gaviria Correa Sofía Alejandra,Si
8,Morales Hoyos Viviane,Si
8,Serpa Uribe Horacio ,Si
8,Acuña  Díaz Laureano Augusto,No
8,Blel Scaf Nadya Georgette,Si
8,Delgado Martínez Javier Mauricio,Si
8,Gómez Jiménez Juan Diego,Si
8,Osorio  Salgado Nidia Marcela ,Si
8,Pestana Rojas Yamina del Carmen  ,Si
8,Araújo Rumié Fernando Nicolás,Si
8,Bustamante García Everth ,Si
8,Cabrales Castillo Daniel  Alberto ,Si
8,Castañeda Serrano Orlando ,Si
8,Correa  Borrero Susana ,Si
8,Duque Márquez Iván ,Si
8,Gaviria Vélez José  Obdulio,Si
8,Baron Neira Leon Rigoberto,Si
8,Holguín Moreno Paola  Andrea ,Si
